Uniprot_A	Uniprot_B	Gene_A	Gene_B	pmid:method:quality:type	taxid	high_quality
P36607	Q9UTN8	rad8	ubc14	26771498:0018:HT:binary	4896	True
P36611	P79007	hap3	hap5	26771498:0018:HT:binary	4896	True
P36616	P78814	dsk1	srp2	10629038:0415:LC:binary|12186627:0415:LC:binary|22683458:0004:LC:co-complex|26771498:0018:HT:binary	4896	True
P36616	Q9C0W2	dsk1	abo2	26771498:0018:HT:binary	4896	True
P36618	Q10951	cdc16	byr4	10196225:0096:LC:binary|26771498:0018:HT:binary|9638658:0018:LC:binary|9742395:0018:LC:binary|9742395:0096:LC:binary|9742395:0419:LC:binary	4896	True
P36621	Q1MTM9	cap1	SPAC1327.01c	26771498:0018:HT:binary	4896	True
P36624	P36624	tms1	tms1	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary|26771498:0090:HT:binary	4896	True
P36629	Q09176	prp2	SPAP8A3.06	10923022:0018:LC:binary|11686295:0018:LC:binary|12374752:0004:LC:co-complex|15548596:0018:LC:binary|23695164:0018:HT:binary|23695164:0397:HT:binary|26215567:0096:LC:binary|26771498:0018:HT:binary|8657565:0018:LC:binary|8657565:0019:LC:binary|9671485:0018:LC:binary	4896	True
P36632	Q9P7I3	rad26	mdv1	26771498:0018:HT:binary	4896	True
P36632	Q9URY2	rad26	alp7	26771498:0018:HT:binary	4896	True
P37202	Q9UTR8	dis3	red1	24210919:0004:LC:co-complex|24210919:0007:LC:binary|24713849:0004:HT:co-complex|30321377:0004:LC:co-complex	4896	True
P37818	Q10066	car1	aru1	26771498:0018:HT:binary	4896	True
P40235	Q10218	hhp1	ppc89	24055157:0004:LC:co-complex|26771498:0018:HT:binary|29742018:0018:LC:binary	4896	True
P40369	P40369	arg7	arg7	26771498:0018:HT:binary	4896	True
P40369	P50514	arg7	argx	26771498:0018:HT:binary	4896	True
P40370	Q10491	eno101	sec74	26771498:0018:HT:binary	4896	True
P40371	P87074	ptc1	crb2	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
P40371	P87132	ptc1	SPAC167.05	26771498:0018:HT:binary	4896	True
P40371	P87150	ptc1	mic19	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary|26771498:0090:HT:binary	4896	True
P40371	Q09892	ptc1	sty1	10398679:0096:LC:binary|10398679:0415:LC:binary|23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
P40371	Q9US59	ptc1	skb5	23615447:0018:LC:binary|23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary|27451356:0004:LC:co-complex	4896	True
P40372	P78920	rpl301	SPBC2D10.11c	26771498:0018:HT:binary	4896	True
P40373	P40373	his1	his1	26771498:0018:HT:binary	4896	True
P40373	P49373	his1	tfs1	26771498:0018:HT:binary	4896	True
P40379	Q9HFE5	rec16	apm1	26771498:0018:HT:binary	4896	True
P40381	P40381	swi6	swi6	10801440:0114:LC:binary|14663140:0018:LC:binary|18716626:0018:LC:binary|21211724:0096:LC:binary|21224386:0004:LC:co-complex|23485968:0020:LC:binary|23485968:0028:LC:binary|28942089:0096:LC:binary	4896	True
P40386	P40386	thi4	thi4	26771498:0018:HT:binary	4896	True
P40386	P49373	thi4	tfs1	26771498:0018:HT:binary	4896	True
P40847	P40847	sap1	sap1	10884352:0096:LC:binary|26771498:0018:HT:binary|30026545:0096:LC:binary|8065904:0004:LC:co-complex|8065904:0096:LC:binary	4896	True
P40847	Q9P7D3	sap1	SPBP4H10.16c	26771498:0018:HT:binary	4896	True
P40899	P41888	isp3	tnr3	26771498:0018:HT:binary	4896	True
P40899	Q7Z9I2	isp3	SPCC663.09c	26771498:0018:HT:binary	4896	True
P40902	Q10347	isp7	SPAC1F12.05	26771498:0018:HT:binary	4896	True
P40998	P40998	thi2	thi2	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
P40998	P49373	thi2	tfs1	26771498:0018:HT:binary	4896	True
P40998	Q92349	thi2	mug79	26771498:0018:HT:binary	4896	True
P40998	Q9UUI5	thi2	sec24	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
P41390	P41390	ade4	ade4	26771498:0018:HT:binary	4896	True
P41390	Q9P7I3	ade4	mdv1	26771498:0018:HT:binary	4896	True
P41391	P41391	rna1	rna1	11832950:0114:LC:binary	4896	True
P41410	P41888	rhp54	tnr3	26771498:0018:HT:binary	4896	True
P41412	Q09824	res2	rep2	26771498:0018:HT:binary|7588609:0004:LC:co-complex|7588609:0018:LC:binary|7588609:0096:LC:binary|8970158:0096:LC:binary|9614195:0004:LC:co-complex|9614195:0018:LC:binary	4896	True
P41887	Q9P782	swo1	SPBC1711.08	23664927:0096:LC:binary|26771498:0018:HT:binary	4896	True
P41888	P41888	tnr3	tnr3	26771498:0018:HT:binary	4896	True
P41888	P49373	tnr3	tfs1	26771498:0018:HT:binary	4896	True
P41888	Q09191	tnr3	rpb5	26771498:0018:HT:binary	4896	True
P41888	Q09745	tnr3	SPBC12C2.04	26771498:0018:HT:binary	4896	True
P41888	Q10149	tnr3	SPAC1D4.02c	26771498:0018:HT:binary	4896	True
P41888	Q92349	tnr3	mug79	26771498:0018:HT:binary	4896	True
P41892	P87027	cdc7	spg1	16469735:0004:LC:co-complex|16469735:0018:LC:binary|16469735:0096:LC:binary|18225957:0004:LC:co-complex|26771498:0018:HT:binary|9203579:0004:LC:co-complex|9203579:0018:LC:binary|9420333:0004:LC:co-complex	4896	True
P42656	P42656	rad24	rad24	12242289:0004:LC:co-complex|20231270:0004:LC:co-complex|26771498:0018:HT:binary	4896	True
P42657	P42657	rad25	rad25	26771498:0018:HT:binary	4896	True
P46595	Q9HGN5	ubc4	SPBC36B7.05c	26771498:0018:HT:binary	4896	True
P48003	P78920	pht1	SPBC2D10.11c	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
P48003	Q9UU88	pht1	SPCC830.11c	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
P48009	Q09116	spn4	spn2	15385632:0004:LC:co-complex|15385632:0018:LC:binary|26771498:0018:HT:binary	4896	True
P48383	P48383	sak1	sak1	26771498:0018:HT:binary	4896	True
P49373	P49740	tfs1	ndk1	26771498:0018:HT:binary	4896	True
P49373	P56523	tfs1	clr3	26771498:0018:HT:binary	4896	True
P49373	P78920	tfs1	SPBC2D10.11c	26771498:0018:HT:binary	4896	True
P49373	Q09190	tfs1	pcd1	26771498:0018:HT:binary	4896	True
P49373	Q09672	tfs1	SPAC5H10.09c	26771498:0018:HT:binary	4896	True
P49373	Q09816	tfs1	SPAC16C9.02c	26771498:0018:HT:binary	4896	True
P49373	Q09908	tfs1	phf2	26771498:0018:HT:binary	4896	True
P49373	Q09921	tfs1	SPAC1F7.10	26771498:0018:HT:binary	4896	True
P49373	Q10066	tfs1	aru1	26771498:0018:HT:binary	4896	True
P49373	Q10186	tfs1	SPAC3F10.12c	26771498:0018:HT:binary	4896	True
P49373	Q10314	tfs1	SPAC17G8.02	26771498:0018:HT:binary	4896	True
P49373	Q4LB35	tfs1	fol1	26771498:0018:HT:binary	4896	True
P49373	Q9C0W2	tfs1	abo2	26771498:0018:HT:binary	4896	True
P49373	Q9HDT8	tfs1	SPCP20C8.01c	26771498:0018:HT:binary	4896	True
P49373	Q9HGP0	tfs1	pvg4	26771498:0018:HT:binary	4896	True
P49373	Q9P3U1	tfs1	SPAC328.05	26771498:0018:HT:binary	4896	True
P49373	Q9P3U2	tfs1	SPAC328.04	26771498:0018:HT:binary	4896	True
P49373	Q9P7H9	tfs1	SPAC105.03c	26771498:0018:HT:binary	4896	True
P49373	Q9P7I3	tfs1	mdv1	26771498:0018:HT:binary	4896	True
P49373	Q9URT4	tfs1	ams2	26771498:0018:HT:binary	4896	True
P49373	Q9URY2	tfs1	alp7	26771498:0018:HT:binary	4896	True
P49373	Q9US43	tfs1	urg2	26771498:0018:HT:binary	4896	True
P49373	Q9USY4	tfs1	abp2	26771498:0018:HT:binary	4896	True
P49373	Q9UT46	tfs1	moc3	26771498:0018:HT:binary	4896	True
P49373	Q9UT53	tfs1	SPAC806.06c	26771498:0018:HT:binary	4896	True
P49373	Q9UTI7	tfs1	SPAC15E1.04	26771498:0018:HT:binary	4896	True
P49373	Q9UU91	tfs1	yop1	26771498:0018:HT:binary	4896	True
P49373	Q9UUB1	tfs1	rib4	26771498:0018:HT:binary	4896	True
P49373	Q9Y7J9	tfs1	mcp5	26771498:0018:HT:binary|26771498:0090:HT:binary	4896	True
P49373	Q9Y7S0	tfs1	SPCC569.01c	26771498:0018:HT:binary	4896	True
P49731	Q9P7I3	mcm6	mdv1	26771498:0018:HT:binary	4896	True
P49740	P49740	ndk1	ndk1	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
P49776	P49776	aph1	aph1	26771498:0018:HT:binary	4896	True
P49777	P49777	abp1	abp1	11238404:0018:LC:binary|23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
P50514	P50514	argx	argx	26771498:0018:HT:binary	4896	True
P50524	Q9UTN0	rpn12	SPAC139.03	26771498:0018:HT:binary	4896	True
P52890	P52890	atf1	atf1	26771498:0018:HT:binary	4896	True
P52890	Q09892	atf1	sty1	12080074:0424:LC:binary|12383265:0415:LC:binary|18272791:0415:LC:binary|23695164:0397:HT:binary|26771498:0018:HT:binary|8824588:0415:LC:binary	4896	True
P52890	Q09926	atf1	pcr1	18375616:0004:LC:co-complex|26771498:0018:HT:binary|9135083:0004:LC:co-complex	4896	True
P53694	P53694	rtn1	rtn1	26771498:0018:HT:binary	4896	True
P53694	P87170	rtn1	ptp4	26771498:0018:HT:binary	4896	True
P53694	Q10078	rtn1	ppk13	26771498:0018:HT:binary	4896	True
P53694	Q9HDY3	rtn1	SPAPB1A10.07c	26771498:0018:HT:binary	4896	True
P53694	Q9P7H7	rtn1	ilm1	26771498:0018:HT:binary	4896	True
P53694	Q9URX8	rtn1	SPAC890.06	26771498:0018:HT:binary	4896	True
P53694	Q9UU91	rtn1	yop1	26771498:0018:HT:binary	4896	True
P54069	Q10169	bem46	dph1	26771498:0018:HT:binary	4896	True
P56287	P56288	tif225	tif223	26771498:0018:HT:binary	4896	True
P56288	P56288	tif223	tif223	26771498:0018:HT:binary	4896	True
P56288	Q9P7C0	tif223	SPAC2E1P5.05	26771498:0018:HT:binary	4896	True
P56288	Q9P7H9	tif223	SPAC105.03c	26771498:0018:HT:binary	4896	True
P56523	P56523	clr3	clr3	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary|27105116:0114:LC:binary	4896	True
P56523	P87308	clr3	lsb5	26771498:0018:HT:binary	4896	True
P56523	Q7Z992	clr3	sst6	26771498:0018:HT:binary	4896	True
P56523	Q9P7G0	clr3	SPAC1142.04	26771498:0018:HT:binary	4896	True
P57728	P78920	rpl2801	SPBC2D10.11c	26771498:0018:HT:binary	4896	True
P57728	Q9P3U1	rpl2801	SPAC328.05	26771498:0018:HT:binary	4896	True
P78753	Q10498	asn1	hgh1	26771498:0018:HT:binary	4896	True
P78768	Q10109	vti1	lem2	33109728:0090:HT:binary	4896	True
P78780	Q9Y7Q2	SPCC1827.06c	gst1	26771498:0018:HT:binary	4896	True
P78794	Q9UUK1	cwf15	ctnnbl1	26771498:0018:HT:binary	4896	True
P78798	Q9USV2	pex7	SPBC28F2.05c	26771498:0018:HT:binary	4896	True
P78810	Q10109	vtc4	lem2	33109728:0090:HT:binary	4896	True
P78811	Q9UTH3	fyu1	ppk6	26771498:0018:HT:binary	4896	True
P78814	P78814	srp2	srp2	26771498:0018:HT:binary|26771498:0090:HT:binary	4896	True
P78814	Q10193	srp2	srp1	12186627:0004:LC:co-complex|12186627:0018:LC:binary|26771498:0018:HT:binary|26771498:0090:HT:binary	4896	True
P78814	Q9USH5	srp2	SPCC825.05c	26771498:0018:HT:binary	4896	True
P78833	Q10308	SPBC21B10.08c	mug43	26771498:0018:HT:binary	4896	True
P78920	P78920	SPBC2D10.11c	SPBC2D10.11c	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
P78920	P79015	SPBC2D10.11c	rpl3202	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
P78920	P87027	SPBC2D10.11c	spg1	26771498:0018:HT:binary	4896	True
P78920	P87127	SPBC2D10.11c	atp11	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
P78920	Q09094	SPBC2D10.11c	rec15	26771498:0018:HT:binary	4896	True
P78920	Q09680	SPBC2D10.11c	SPAC5H10.12c	26771498:0018:HT:binary	4896	True
P78920	Q09757	SPBC2D10.11c	rps901	26771498:0018:HT:binary	4896	True
P78920	Q09870	SPBC2D10.11c	SPAC12G12.06c	26771498:0018:HT:binary	4896	True
P78920	Q10101	SPBC2D10.11c	rps7	26771498:0018:HT:binary	4896	True
P78920	Q10160	SPBC2D10.11c	rmi1	26771498:0018:HT:binary	4896	True
P78920	Q10192	SPBC2D10.11c	rpl1801	26771498:0018:HT:binary	4896	True
P78920	Q10342	SPBC2D10.11c	sda1	26771498:0018:HT:binary	4896	True
P78920	Q10440	SPBC2D10.11c	emi5	26771498:0018:HT:binary	4896	True
P78920	Q1MTN8	SPBC2D10.11c	SPBC16D10.01c	26771498:0018:HT:binary	4896	True
P78920	Q92349	SPBC2D10.11c	mug79	26771498:0018:HT:binary	4896	True
P78920	Q92365	SPBC2D10.11c	rpl3601	26771498:0018:HT:binary	4896	True
P78920	Q9C0Z7	SPBC2D10.11c	rps602	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
P78920	Q9HDY4	SPBC2D10.11c	SPAPB1A10.06c	26771498:0018:HT:binary	4896	True
P78920	Q9P3T6	SPBC2D10.11c	rps502	26771498:0018:HT:binary	4896	True
P78920	Q9P775	SPBC2D10.11c	SPBC1711.16	26771498:0018:HT:binary	4896	True
P78920	Q9P7B2	SPBC2D10.11c	rps802	26771498:0018:HT:binary	4896	True
P78920	Q9P7G0	SPBC2D10.11c	SPAC1142.04	26771498:0018:HT:binary	4896	True
P78920	Q9P7L8	SPBC2D10.11c	sap62	26771498:0018:HT:binary	4896	True
P78920	Q9P7W9	SPBC2D10.11c	SPBC1703.01c	26771498:0018:HT:binary	4896	True
P78920	Q9URT8	SPBC2D10.11c	rpl3402	26771498:0018:HT:binary	4896	True
P78920	Q9US22	SPBC2D10.11c	rpl1502	26771498:0018:HT:binary	4896	True
P78920	Q9UT56	SPBC2D10.11c	rps2601	26771498:0018:HT:binary	4896	True
P78920	Q9UTC6	SPBC2D10.11c	isu1	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
P78920	Q9UTF6	SPBC2D10.11c	cox6	26771498:0018:HT:binary	4896	True
P78920	Q9UTG4	SPBC2D10.11c	rps2602	26771498:0018:HT:binary	4896	True
P78920	Q9UTI8	SPBC2D10.11c	rpl42	26771498:0018:HT:binary	4896	True
P78920	Q9UTM1	SPBC2D10.11c	SPAC144.01	26771498:0018:HT:binary	4896	True
P78921	P78921	cct8	cct8	26771498:0018:HT:binary	4896	True
P78937	P78937	sua1	sua1	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
P78962	Q09771	atf21	atf31	26771498:0018:HT:binary	4896	True
P78963	Q10149	skb1	SPAC1D4.02c	26771498:0018:HT:binary	4896	True
P78965	P78965	pgr1	pgr1	26771498:0018:HT:binary	4896	True
P79007	P79007	hap5	hap5	26771498:0018:HT:binary	4896	True
P79007	Q9HFE5	hap5	apm1	26771498:0018:HT:binary	4896	True
P79007	Q9HGP0	hap5	pvg4	26771498:0018:HT:binary	4896	True
P79007	Q9P6P7	hap5	SPAC644.16	26771498:0018:HT:binary	4896	True
P79007	Q9P7R5	hap5	gfh1	26771498:0018:HT:binary	4896	True
P79007	Q9P805	hap5	dcp1	26771498:0018:HT:binary	4896	True
P79007	Q9Y709	hap5	skp1	26771498:0018:HT:binary	4896	True
P79065	P79065	tip1	tip1	16951255:0018:LC:binary|26771498:0018:HT:binary	4896	True
P79065	P87061	tip1	tea1	15184402:0004:LC:co-complex|15184402:0018:LC:binary|15809031:0007:LC:binary|15809031:0018:LC:binary|15809031:0019:LC:binary|16951255:0018:LC:binary|21652630:0004:LC:co-complex|23615447:0018:LC:binary|23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
P79065	Q10169	tip1	dph1	19808886:0018:LC:binary|23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
P79065	Q1MTQ1	tip1	tea2	15177031:0004:LC:co-complex|15177031:0006:LC:binary|15177031:0007:LC:binary|15177031:0018:LC:binary|18059460:0071:LC:binary|22144913:0004:LC:co-complex|23615447:0018:LC:binary|23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
P79065	Q92349	tip1	mug79	26771498:0018:HT:binary	4896	True
P79081	P79081	ats1	ats1	26771498:0018:HT:binary	4896	True
P87014	Q10109	mam4	lem2	33109728:0090:HT:binary	4896	True
P87027	Q09825	spg1	sad1	26771498:0018:HT:binary	4896	True
P87027	Q10066	spg1	aru1	26771498:0018:HT:binary	4896	True
P87027	Q10951	spg1	byr4	10799520:0004:LC:co-complex|18252797:0004:LC:co-complex|26771498:0018:HT:binary|9638658:0018:LC:binary|9742395:0018:LC:binary|9742395:0096:LC:binary|9742395:0419:LC:binary	4896	True
P87027	Q9UT46	spg1	moc3	26771498:0018:HT:binary	4896	True
P87027	Q9UT53	spg1	SPAC806.06c	26771498:0018:HT:binary	4896	True
P87041	Q10109	gms1	lem2	33109728:0090:HT:binary	4896	True
P87050	Q09762	cdr2	SPAC24H6.08	26771498:0018:HT:binary	4896	True
P87051	Q09882	ppi1	prp45	11690648:0004:LC:co-complex|11690648:0018:LC:binary|11690648:0096:LC:binary|26771498:0018:HT:binary	4896	True
P87053	Q9Y709	pof1	skp1	11820777:0018:LC:binary|15147268:0004:LC:co-complex|15147268:0006:LC:binary|19748355:0004:LC:co-complex|26771498:0018:HT:binary	4896	True
P87117	P87117	atg6	atg6	26771498:0018:HT:binary	4896	True
P87117	P87127	atg6	atp11	26771498:0018:HT:binary	4896	True
P87117	Q09870	atg6	SPAC12G12.06c	26771498:0018:HT:binary	4896	True
P87117	Q9P7G0	atg6	SPAC1142.04	26771498:0018:HT:binary	4896	True
P87117	Q9Y7S8	atg6	SPCC2H8.05c	26771498:0018:HT:binary	4896	True
P87121	Q10149	taf2	SPAC1D4.02c	26771498:0018:HT:binary	4896	True
P87126	Q9USX8	cwf2	lea1	21386897:0004:LC:co-complex|21386897:0676:LC:co-complex|24442611:0004:LC:co-complex|26771498:0018:HT:binary	4896	True
P87127	Q09763	atp11	gef1	26771498:0018:HT:binary	4896	True
P87127	Q09908	atp11	phf2	26771498:0018:HT:binary	4896	True
P87127	Q10186	atp11	SPAC3F10.12c	26771498:0018:HT:binary	4896	True
P87127	Q9P7I3	atp11	mdv1	23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
P87127	Q9P7Q4	atp11	sec18	26771498:0018:HT:binary	4896	True
P87127	Q9Y7S0	atp11	SPCC569.01c	26771498:0018:HT:binary	4896	True
P87136	P87136	SPAC57A7.05	SPAC57A7.05	26771498:0018:HT:binary	4896	True
P87143	P87143	SPAC57A7.13	SPAC57A7.13	26771498:0018:HT:binary	4896	True
P87143	Q10193	SPAC57A7.13	srp1	26771498:0018:HT:binary	4896	True
P87143	Q9USN1	SPAC57A7.13	snx12	26771498:0018:HT:binary	4896	True
P87148	Q10109	hrf1	lem2	33109728:0090:HT:binary	4896	True
P87152	P87152	spt7	spt7	26771498:0018:HT:binary	4896	True
P87170	Q10109	ptp4	lem2	33109728:0090:HT:binary	4896	True
P87215	Q12381	dim1	prp1	15755920:0004:LC:co-complex|15755920:0018:LC:binary|26771498:0018:HT:binary	4896	True
P87216	P87216	vip1	vip1	26771498:0018:HT:binary	4896	True
P87216	Q10305	vip1	gdi1	26771498:0018:HT:binary	4896	True
P87216	Q9UU91	vip1	yop1	26771498:0018:HT:binary	4896	True
P87231	Q09170	mus81	cds1	11073977:0004:LC:co-complex|15805465:0004:LC:co-complex|15805465:0096:LC:binary|21084840:0415:LC:binary|26771498:0018:HT:binary	4896	True
P87233	P87233	phf1	phf1	26771498:0018:HT:binary	4896	True
P87236	Q10109	mug154	lem2	27451393:0004:LC:co-complex|33109728:0090:HT:binary	4896	True
P87242	P87242	hdd1	hdd1	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
P87243	P87243	rix1	rix1	26771498:0018:HT:binary	4896	True
P87297	Q9HDZ6	dad1	dam1	16079914:0004:LC:co-complex|23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
P87310	Q9UT68	med10	SPCC4F11.03c	26771498:0018:HT:binary	4896	True
P87311	Q9URT4	SPBC31F10.10c	ams2	26771498:0018:HT:binary	4896	True
P87312	Q09908	cwf4	phf2	26771498:0018:HT:binary	4896	True
P87313	P87313	tma20	tma20	26771498:0018:HT:binary	4896	True
P87317	Q10082	SPBC31F10.16	SPAC11D3.03c	26771498:0018:HT:binary	4896	True
P87317	Q92357	SPBC31F10.16	cfr1	26771498:0018:HT:binary|27974503:0004:LC:co-complex	4896	True
P87317	Q9USL6	SPBC31F10.16	SPCC18B5.05c	26771498:0018:HT:binary	4896	True
P87323	P87323	mcs4	mcs4	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
P87323	Q9Y7T8	mcs4	pup3	26771498:0018:HT:binary	4896	True
Q01475	Q10109	sar1	lem2	33109728:0090:HT:binary	4896	True
Q02088	Q02088	cdc8	cdc8	21658004:0096:LC:binary|26771498:0018:HT:binary|28282023:0096:LC:binary	4896	True
Q02088	Q10149	cdc8	SPAC1D4.02c	26771498:0018:HT:binary	4896	True
Q02088	Q92349	cdc8	mug79	26771498:0018:HT:binary	4896	True
Q03392	Q03392	pcn1	pcn1	10698951:0018:LC:binary|26771498:0018:HT:binary|7780738:0018:LC:binary	4896	True
Q04635	Q04635	esc1	esc1	26771498:0018:HT:binary	4896	True
Q04635	Q09911	esc1	SPAC30D11.14c	26771498:0018:HT:binary	4896	True
Q09100	Q9HGP4	rnp24	SPAC631.02	26771498:0018:HT:binary	4896	True
Q09176	Q10451	SPAP8A3.06	ppr5	26771498:0018:HT:binary	4896	True
Q09181	Q9P3U1	ste13	SPAC328.05	26771498:0018:HT:binary	4896	True
Q09181	Q9P789	ste13	SPBP35G2.14	26771498:0018:HT:binary	4896	True
Q09190	Q09190	pcd1	pcd1	26771498:0018:HT:binary	4896	True
Q09190	Q92368	pcd1	rcd1	26771498:0018:HT:binary	4896	True
Q09190	Q9P785	pcd1	SPBC1711.05	26771498:0018:HT:binary	4896	True
Q09195	Q10109	erg24	lem2	33109728:0090:HT:binary	4896	True
Q09196	Q9Y7U7	cdc4	snd1	26771498:0018:HT:binary	4896	True
Q09672	Q09672	SPAC5H10.09c	SPAC5H10.09c	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
Q09673	Q09673	pan6	pan6	26771498:0018:HT:binary	4896	True
Q09677	Q09677	SPAC5H10.05c	SPAC5H10.05c	26771498:0018:HT:binary	4896	True
Q09682	Q10186	SPAC13C5.01c	SPAC3F10.12c	26771498:0018:HT:binary	4896	True
Q09682	Q9P7Q4	SPAC13C5.01c	sec18	26771498:0018:HT:binary	4896	True
Q09682	Q9UT46	SPAC13C5.01c	moc3	26771498:0018:HT:binary	4896	True
Q09682	Q9Y7Y1	SPAC13C5.01c	sgm1	26771498:0018:HT:binary	4896	True
Q09683	Q09683	rad32	rad32	17936710:0018:LC:binary|18854158:0018:LC:binary|21441914:0018:LC:binary|22705791:0004:LC:co-complex|23080121:0114:LC:binary|26771498:0018:HT:binary	4896	True
Q09683	Q9UUE0	rad32	SPBC17G9.12c	26771498:0018:HT:binary	4896	True
Q09683	Q9UUG1	rad32	SPAC926.08c	26771498:0018:HT:binary	4896	True
Q09695	Q7LKV1	SPAC2F7.02c	SPAC20H4.08	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
Q09695	Q8WZJ8	SPAC2F7.02c	rpc31	26771498:0018:HT:binary	4896	True
Q09695	Q9P7D3	SPAC2F7.02c	SPBP4H10.16c	26771498:0018:HT:binary	4896	True
Q09701	Q10109	akr1	lem2	33109728:0090:HT:binary	4896	True
Q09707	Q09707	SPAC18B11.09c	SPAC18B11.09c	26771498:0018:HT:binary	4896	True
Q09715	Q09715	tup11	tup11	26771498:0018:HT:binary	4896	True
Q09728	Q09728	cuf1	cuf1	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
Q09729	Q9UT60	SPAC31A2.12	dhd1	26771498:0018:HT:binary	4896	True
Q09730	Q10109	sft1	lem2	33109728:0090:HT:binary	4896	True
Q09735	Q09735	SPAC13A11.05	SPAC13A11.05	26771498:0018:HT:binary	4896	True
Q09741	Q09741	SPBC12C2.07c	SPBC12C2.07c	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
Q09745	Q09745	SPBC12C2.04	SPBC12C2.04	26771498:0018:HT:binary	4896	True
Q09746	Q09746	bzz1	bzz1	26771498:0018:HT:binary	4896	True
Q09747	Q09747	dbp5	dbp5	26771498:0018:HT:binary	4896	True
Q09748	Q09748	dnm1	dnm1	26771498:0018:HT:binary	4896	True
Q09755	Q09755	SPAC24H6.10c	SPAC24H6.10c	26771498:0018:HT:binary	4896	True
Q09755	Q9Y821	SPAC24H6.10c	med4	26771498:0018:HT:binary	4896	True
Q09758	Q9P7F8	gup1	get3	26771498:0018:HT:binary	4896	True
Q09762	Q10186	SPAC24H6.08	SPAC3F10.12c	26771498:0018:HT:binary	4896	True
Q09763	Q09763	gef1	gef1	26771498:0018:HT:binary	4896	True
Q09763	Q09870	gef1	SPAC12G12.06c	26771498:0018:HT:binary	4896	True
Q09763	Q92349	gef1	mug79	26771498:0018:HT:binary	4896	True
Q09763	Q9P7I3	gef1	mdv1	26771498:0018:HT:binary	4896	True
Q09763	Q9USP9	gef1	SPBC902.04	26771498:0018:HT:binary	4896	True
Q09769	Q9P7I3	pim1	mdv1	26771498:0018:HT:binary	4896	True
Q09793	Q9URY2	nup45	alp7	26771498:0018:HT:binary	4896	True
Q09801	Q9UTD1	SPAC22G7.10	yth1	24945319:0004:LC:co-complex|26771498:0018:HT:binary	4896	True
Q09802	Q9P7I3	SPAC22G7.11c	mdv1	26771498:0018:HT:binary	4896	True
Q09811	Q09811	rqh1	rqh1	26771498:0018:HT:binary	4896	True
Q09811	Q09870	rqh1	SPAC12G12.06c	26771498:0018:HT:binary	4896	True
Q09811	Q10160	rqh1	rmi1	26771498:0018:HT:binary	4896	True
Q09811	Q92349	rqh1	mug79	26771498:0018:HT:binary	4896	True
Q09811	Q92372	rqh1	ssb1	17429064:0004:LC:co-complex|26771498:0018:HT:binary	4896	True
Q09811	Q9HDT8	rqh1	SPCP20C8.01c	26771498:0018:HT:binary	4896	True
Q09811	Q9Y7S0	rqh1	SPCC569.01c	26771498:0018:HT:binary	4896	True
Q09816	Q09816	SPAC16C9.02c	SPAC16C9.02c	26771498:0018:HT:binary	4896	True
Q09817	Q9P7I3	nmd3	mdv1	26771498:0018:HT:binary	4896	True
Q09824	Q9P7I3	rep2	mdv1	26771498:0018:HT:binary	4896	True
