Uniprot_A	Uniprot_B	Gene_A	Gene_B	pmid:method:quality:type	taxid	high_quality
Q9FNH6	Q9MAH4	NHL3	ABCG10	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9S9M2	NHL3	WAKL4	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9SA63	NHL3	LFG4	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9SAH1	NHL3	OEP92	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9SCP2	NHL3	At3g53190	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9SCW7	NHL3	SUGTL4	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9SF17	NHL3	F26K24.10	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9SF29	NHL3	SYP71	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9SH93	NHL3	IPCS2	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9SID2	NHL3	ADS2	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9SJA2	NHL3	CSLC8	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9SJE9	NHL3	ALMT1	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9SJJ7	NHL3	ATL57	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9SK92	NHL3	ATL15	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9SKB2	NHL3	SOBIR1	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9SLC0	NHL3	MHK10.11	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9SLC3	NHL3	ATL41	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9SLK2	NHL3	ALIS3	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9SLV0	NHL3	DTX48	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9SN06	NHL3	F3A4.200	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9SNA0	NHL3	F18L15.90	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9SNE5	NHL3	IRX15	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9SQH6	NHL3	PIN6	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9SRZ3	NHL3	F12P19.15	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9STG1	NHL3	T6H20.80	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9STT5	NHL3	ABCA7	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9SUP0	NHL3	At4g20390	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9SUQ3	NHL3	At4g23740	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9SV74	NHL3	At4g12950	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9SWW6	NHL3	CESA7	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9SX98	NHL3	AATL1	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9SXB8	NHL3	At1g11330	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9SXS2	NHL3	SULTR3;3	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9SY29	NHL3	PUP4	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9SY38	NHL3	At4g03600	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9SY89	NHL3	At1g61610	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9SZ51	NHL3	ENODL15	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9SZE2	NHL3	DTX51	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9XF92	NHL3	BRH1	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9XIM7	NHL3	COR413PM1	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9ZPR4	NHL3	MRS2-5	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9ZPS7	NHL3	TMN3	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9ZR72	NHL3	ABCB1	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9ZS88	NHL3	DER2.2	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9ZU46	NHL3	ZAR1	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9ZU82	NHL3	RPH1	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9ZU96	NHL3	At2g01680	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9ZUI8	NHL3	At1g60050	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9ZUT0	NHL3	ABCG2	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9ZUT3	NHL3	ALS3	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9ZVH5	NHL3	DTX53	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9ZW05	NHL3	At2g29180	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNH6	Q9ZW11	NHL3	LECRK32	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FNJ8	Q9FNJ8	ADT5	ADT5	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FNJ8	Q9FWY7	ADT5	IMPA6	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FNJ8	Q9LXD1	ADT5	RLF	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FNM5	Q9LU63	At5g08650	ATP1	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FNN2	Q9LVM5	WDR26	TTL	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FNP4	Q9LT89	PIA2	TCP19	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FNP4	Q9M155	PIA2	At4g01090	21798944:0397:HT:binary	3702	True
Q9FNP4	Q9S7L6	PIA2	At2g05230	21798944:0397:HT:binary	3702	True
Q9FNQ0	Q9SFU7	VIP4	IRP1	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FNR3	Q9FX86	EXO70E2	CRK8	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FNR3	Q9LFP7	EXO70E2	PBL34	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FNR3	Q9LJL9	EXO70E2	CRK2	21798944:0397:HT:binary	3702	True
Q9FNR3	Q9LUN0	EXO70E2	ENA	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FNR3	Q9LVG2	EXO70E2	TOE2	21798944:0397:HT:binary	3702	True
Q9FNR3	Q9M223	EXO70E2	At3g60360	21798944:0397:HT:binary	3702	True
Q9FNR3	Q9MAM1	EXO70E2	CIPK9	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FNR3	Q9S7H1	EXO70E2	psaD1	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FNR3	Q9SA56	EXO70E2	PSAD2	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FNR3	Q9SRH7	EXO70E2	PBL35	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FNR3	Q9SRR8	EXO70E2	F21O3.19	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FNR3	Q9SY91	EXO70E2	PBL15	21798944:0397:HT:binary	3702	True
Q9FNR3	Q9ZQ18	EXO70E2	REIL2	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FNV9	Q9M2F2	MYB113	TRM7	32612234:0018:HT:binary	3702	True
Q9FNV9	Q9ZU90	MYB113	SKIP28	32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
Q9FNY0	Q9FNY2	E2FA	DPB	11108847:0007:LC:binary|11108847:0018:LC:binary|11108847:0096:LC:binary|11867638:0018:LC:binary|11891240:0018:LC:binary|20407024:0090:LC:binary|20706207:0004:HT:co-complex|20706207:0676:HT:co-complex	3702	True
Q9FNY0	Q9FNY3	E2FA	DPA	11108847:0007:LC:binary|11108847:0018:LC:binary|11108847:0096:LC:binary|11867638:0018:LC:binary|11891240:0018:LC:binary|20407024:0090:LC:binary|20706207:0004:HT:co-complex|20706207:0676:HT:co-complex	3702	True
Q9FNY0	Q9LKZ3	E2FA	RBR1	20407024:0090:LC:binary|20706207:0004:HT:co-complex|20706207:0676:HT:co-complex|22921914:0018:LC:binary|22921914:0809:LC:binary|22921914:1037:LC:binary|24302889:0018:LC:binary	3702	True
Q9FNY2	Q9FV71	DPB	E2FB	11108847:0007:LC:binary|11108847:0018:LC:binary|11108847:0096:LC:binary|11891240:0018:LC:binary|20407024:0018:LC:binary|20407024:0090:LC:binary|20706207:0004:HT:co-complex|20706207:0676:HT:co-complex	3702	True
Q9FNY3	Q9FV71	DPA	E2FB	11108847:0007:LC:binary|11108847:0018:LC:binary|11108847:0096:LC:binary|11891240:0018:LC:binary|16055635:0006:LC:binary|16055635:0096:LC:binary|20407024:0018:LC:binary|20407024:0090:LC:binary|20683442:0007:LC:binary|20706207:0004:HT:co-complex|20706207:0676:HT:co-complex	3702	True
Q9FNY3	Q9LKZ3	DPA	RBR1	16055635:0096:LC:binary|20706207:0004:HT:co-complex|20706207:0676:HT:co-complex	3702	True
Q9FNZ4	Q9FPE8	NIMIN-3	HHO3	32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
Q9FNZ4	Q9FTA2	NIMIN-3	TCP21	32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
Q9FNZ4	Q9LQW3	NIMIN-3	ZHD14	32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
Q9FNZ4	Q9LS00	NIMIN-3	HHO1	32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
Q9FNZ4	Q9LSI4	NIMIN-3	MGH6.1	32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
Q9FNZ4	Q9M1U4	NIMIN-3	TCP16	32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
Q9FNZ4	Q9MAH8	NIMIN-3	TCP3	32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
Q9FNZ4	Q9S7W5	NIMIN-3	TCP13	32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
Q9FNZ5	Q9MAH8	NIMIN-1	TCP3	32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
Q9FPI0	Q9SP08	RRP42	RRP41	18160042:0676:LC:co-complex|21798944:0018:HT:binary|21798944:0397:HT:binary|25144737:0004:LC:co-complex	3702	True
Q9FPI0	Q9ZVT7	RRP42	RRP4	18160042:0676:LC:co-complex|21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FPJ4	Q9SS37	RABD2B	RTNLB8	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FPJ4	Q9SZZ4	RABD2B	At4g25660	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FPQ8	Q9SIW1	KNAT7	BLH7	15781858:0018:LC:binary|21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FPQ8	Q9STS3	KNAT7	APC8	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FQ04	Q9LVG2	XRN4	TOE2	32612234:0007:HT:binary|32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
Q9FRK5	Q9SJR2	At1g75140	At2g36430	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FRL3	Q9LXV3	At1g75220	DIT1	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FRL3	Q9LZQ0	At1g75220	At3g62400	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FRR1	Q9LJL9	PRA1E	CRK2	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FRR1	Q9LK55	PRA1E	PRCE1	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FRR1	Q9LSP7	PRA1E	UBC32	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FRR1	Q9LV58	PRA1E	MBF1C	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FRR1	Q9SHI7	PRA1E	UBC34	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FRR1	Q9SU67	PRA1E	ARAC8	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FRR1	Q9SZB7	PRA1E	At4g33400	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FRR1	Q9XEC7	PRA1E	CRK37	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FRR1	Q9ZRW8	PRA1E	GSTU19	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FRS6	Q9LHA6	PXL1	At3g28220	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FRS6	Q9LMN8	PXL1	WAK3	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FRS6	Q9LNM6	PXL1	At1g34640	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FRS6	Q9LPN5	PXL1	VPS60-1	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FRS6	Q9LSP7	PXL1	UBC32	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FRS6	Q9LVU1	PXL1	PVA21	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FRS6	Q9M2M5	PXL1	F28O9.70	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FRS6	Q9M2Z4	PXL1	MSBP2	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FRS6	Q9M9N9	PXL1	AXY9	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FRS6	Q9SHI7	PXL1	UBC34	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FT76	Q9XIM7	DL4520C	COR413PM1	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FTA2	Q9FTA2	TCP21	TCP21	21798944:0397:HT:binary	3702	True
Q9FTA2	Q9LHA4	TCP21	VHA-d2	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FTA2	Q9LT89	TCP21	TCP19	21798944:0018:HT:binary|21798944:0397:HT:binary|24129704:0018:LC:binary|28650476:1356:LC:binary|28650476:2277:LC:binary	3702	True
Q9FTA2	Q9LUA3	TCP21	NIMIN-2	32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
Q9FTA2	Q9LVG2	TCP21	TOE2	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FTA2	Q9MAI5	TCP21	ERF8	32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
Q9FTA2	Q9SJ96	TCP21	NRPB6B	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FTA2	Q9SN74	TCP21	BHLH47	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FTA2	Q9ZU48	TCP21	PDE331	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FTA2	Q9ZU99	TCP21	SDJ2	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FUA4	Q9FUA4	SPT	SPT	21801252:0018:LC:binary|32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
Q9FUA4	Q9FYK5	SPT	ESR2	32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
Q9FUA4	Q9LQF0	SPT	TCP23	32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
Q9FUA4	Q9LQT8	SPT	GAI	32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
Q9FUA4	Q9SKK0	SPT	EBF1	32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
Q9FUD3	Q9S744	BZIP9	CML9	17360592:0089:HT:binary|17360592:0096:HT:binary	3702	True
Q9FUP0	Q9FUP0	OPR3	OPR3	15468319:0114:LC:binary	3702	True
Q9FUP0	Q9FVJ3	OPR3	AGD12	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FUR2	Q9ZVY7	IP5P2	OBAP1A	32612234:0007:HT:binary|32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
Q9FUS9	Q9SHH8	GSTU18	GSTU26	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FUZ2	Q9LIK0	PDF1B	PKP1	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FUZ2	Q9M3C7	PDF1B	T26I12.120	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FV52	Q9M8W7	MAP1B	GLR1.1	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FV70	Q9LKZ3	E2FC	RBR1	20407024:0018:LC:binary|20407024:0090:LC:binary|20706207:0004:HT:co-complex|20706207:0676:HT:co-complex|22921914:0809:LC:binary	3702	True
Q9FV71	Q9LKZ3	E2FB	RBR1	16055635:0096:LC:binary|20407024:0090:LC:binary|20683442:0006:LC:binary|20706207:0004:HT:co-complex|20706207:0676:HT:co-complex	3702	True
Q9FVC8	Q9FVC8	DHDPS2	DHDPS2	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FVP7	Q9ZVH5	F27K7.10	DTX53	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FVQ6	Q9LUN4	PRR1	CHX19	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FVS1	Q9LNT9	At1g57790	ASK4	21798944:0018:HT:binary|21798944:0397:HT:binary|23166809:0018:LC:binary	3702	True
Q9FVT2	Q9SI20	At1g57720	At2g18110	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FVU0	Q9SYG2	CYB	ASIL1	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FVU7	Q9LHA6	T8L23.1	At3g28220	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FVU7	Q9LU58	T8L23.1	MWD22.10	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FVU7	Q9LVD9	T8L23.1	DTX40	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FVU7	Q9SHI7	T8L23.1	UBC34	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FVU9	Q9LTQ0	CSN5B	RTL2	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FVU9	Q9LXM2	CSN5B	CAF1-9	21798944:0397:HT:binary	3702	True
Q9FVU9	Q9LY61	CSN5B	HSPRO1	21798944:0397:HT:binary	3702	True
Q9FVU9	Q9LYC1	CSN5B	GID1B	32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
Q9FVU9	Q9LZX1	CSN5B	At5g01750	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FVU9	Q9S9U6	CSN5B	ACS11	21798944:0397:HT:binary	3702	True
Q9FVU9	Q9SB63	CSN5B	MOS1	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FVU9	Q9SIN1	CSN5B	TTL3	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FVU9	Q9SSJ0	CSN5B	EIF3G1	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FVU9	Q9SVK0	CSN5B	At4g38930	21798944:0397:HT:binary	3702	True
Q9FVU9	Q9SZ67	CSN5B	WRKY19	32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
Q9FVU9	Q9SZP6	CSN5B	F20M13.250	21798944:0397:HT:binary	3702	True
Q9FVU9	Q9XGY4	CSN5B	TIM8	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FVU9	Q9ZQX4	CSN5B	VHA-F	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FVU9	Q9ZT84	CSN5B	GA3OX2	32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
Q9FVV9	Q9LPN5	NAP5	VPS60-1	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FVV9	Q9LPT1	NAP5	PRK5	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FVV9	Q9LVU1	NAP5	PVA21	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FVV9	Q9LYI4	NAP5	EMB3135	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FVV9	Q9SHI7	NAP5	UBC34	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FVV9	Q9SZG0	NAP5	HHP4	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FVV9	Q9SZP6	NAP5	F20M13.250	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FVV9	Q9ZQ98	NAP5	UGT73C2	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FVX3	Q9FZK5	At1g77350	At1g27300	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FVX3	Q9LFG8	At1g77350	ABCG20	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FVX3	Q9MAH4	At1g77350	ABCG10	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FVX3	Q9XEC5	At1g77350	At4g04480	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FW03	Q9SZI2	MES11	NAP1;1	32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
Q9FWR4	Q9LUH2	DHAR1	DTX19	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FWR4	Q9LW56	DHAR1	FAO3	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FWR4	Q9M007	DHAR1	CHX27	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FWR4	Q9MA83	DHAR1	RLP30	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FWR4	Q9SKC1	DHAR1	UGT74C1	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FWR4	Q9SLC0	DHAR1	MHK10.11	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FWR4	Q9SNA0	DHAR1	F18L15.90	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FWR4	Q9SUI0	DHAR1	At4g30660	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FWR4	Q9SX83	DHAR1	DTX33	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FWR4	Q9SYK9	DHAR1	UGT74E2	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FWR4	Q9ZUN5	DHAR1	TET2	24833385:0090:HT:binary|24833385:0112:HT:binary|24833385:0809:HT:binary	3702	True
Q9FWR4	Q9ZV02	DHAR1	SWEET9	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
Q9FWS3	Q9XFM0	CG1	IAA28	32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
Q9FWY7	Q9LIC7	IMPA6	PRA1F4	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FWY7	Q9LJG8	IMPA6	ASIL2	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FWY7	Q9LMT0	IMPA6	CDKD-3	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FWY7	Q9LU63	IMPA6	ATP1	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FWY7	Q9LUK6	IMPA6	MZA15.26	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FWY7	Q9M336	IMPA6	UPP	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FWY7	Q9SK33	IMPA6	WRKY60	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FWY7	Q9SMP3	IMPA6	T8P19.60	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FWY7	Q9SUM2	IMPA6	At4g30220	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FWY7	Q9SZE4	IMPA6	VPS32.2	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FWY7	Q9SZZ4	IMPA6	At4g25660	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FWY7	Q9ZVX3	IMPA6	At2g16900	21798944:0018:HT:binary	3702	True
Q9FWY7	Q9ZW18	IMPA6	SAG13	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
Q9FX36	Q9FYK5	MYB54	ESR2	32612234:0007:HT:binary|32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
Q9FX36	Q9LF53	MYB54	RGL3	32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
Q9FX36	Q9LQF0	MYB54	TCP23	32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
Q9FX36	Q9LQT8	MYB54	GAI	32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
Q9FX36	Q9S9Z2	MYB54	MYB93	32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
Q9FX36	Q9SJW5	MYB54	LBD14	32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
